dataset_id,timestamp,s_pop,o_pop,question,possible_answers,answer,confidence,correct,score,false_answer_flag,idk_flag
153,2026-01-25 18:15:19,2116,8968,What is Friedrich Carl von Savigny's occupation?,"[""jurist""]",Jurist,0.98,1,1,0,0
154,2026-01-25 18:15:20,2622,26544,What is Luciano Vincenzoni's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter,0.95,1,1,0,0
155,2026-01-25 18:15:20,1704,25550,What is Thandiswa Mazwai's occupation?,"[""songwriter"", ""song writer""]",Musician,0.95,0,-1,1,0
156,2026-01-25 18:15:21,9708,45772,What is Ameer Sultan's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""actor"", ""actress"", ""actors"", ""actresses""]",Ameer Sultan is a film actor.,0.9,1,1,0,0
157,2026-01-25 18:15:22,1621,25692,What is Wenceslao Vinzons's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and Nationalist Leader,0.95,1,1,0,0
158,2026-01-25 18:15:23,333,24952,What is Maurizio Belpietro's occupation?,"[""journalist"", ""journo"", ""journalists"", ""television presenter"", ""host"", ""hostess"", ""TV host"", ""television host"", ""TV presenter"", ""TV anchor"", ""television anchor""]",Journalist,0.95,1,1,0,0
159,2026-01-25 18:15:24,10374,42844,What is Dash's occupation?,"[""record producer"", ""music producer""]",Dash is a superhero and a member of the Incredibles family.,0.95,0,-1,1,0
160,2026-01-25 18:15:24,344,24952,What is Baton Haxhiu's occupation?,"[""journalist"", ""journo"", ""journalists""]",Politician,0.9,0,-1,1,0
161,2026-01-25 18:15:25,5158,28389,What is Johnson's occupation?,"[""composer""]",I don't have enough context to determine Johnson's occupation.,0.0,0,-1,1,1
162,2026-01-25 18:15:27,542,20559,What is Samuel Wells Williams's occupation?,"[""missionary"", ""Christian missionary""]",Missionary and linguist,0.95,1,1,0,0
163,2026-01-25 18:15:28,81,25692,What is Walter Köbel's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Unknown,0.5,0,-1,1,1
164,2026-01-25 18:15:28,197,25692,What is Debbie Johnson's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Unknown,0.0,0,-1,1,1
165,2026-01-25 18:15:29,1852,81374,What is John Scurti's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.95,1,1,0,0
166,2026-01-25 18:15:30,69,33483,What is John Barnes's occupation?,"[""monk"", ""monks""]",Former professional footballer and sports commentator,0.95,0,-1,1,0
167,2026-01-25 18:15:31,242,28389,What is Kekko Fornarelli's occupation?,"[""composer"", ""pianist""]",Musician,0.95,0,-1,1,0
168,2026-01-25 18:15:32,406,42844,What is T Power's occupation?,"[""record producer"", ""music producer""]",Musician,0.9,0,-1,1,0
169,2026-01-25 18:15:32,86,4483,What is Adil Shamoo's occupation?,"[""biochemist"", ""biological chemist""]",Professor and author,0.9,0,-1,1,0
170,2026-01-25 18:15:33,42,25692,What is Patrick Mulvany's occupation?,"[""farmer"", ""agriculturist"", ""grower"", ""raiser"", ""cultivator"", ""agriculturer"", ""farmer (occupation)"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Unknown,0.5,0,-1,1,1
171,2026-01-25 18:15:34,548,2296,What is Graham Collier's occupation?,"[""composer"", ""bandleader"", ""Wind band conductor"", ""Harmony orchestra leader""]",Musician,0.95,0,-1,1,0
172,2026-01-25 18:15:35,85,24952,What is Arcangelo Ghisleri's occupation?,"[""journalist"", ""journo"", ""journalists""]",Composer,0.95,0,-1,1,0
173,2026-01-25 18:15:36,263,25692,What is Carlos María Ramírez's occupation?,"[""journalist"", ""journo"", ""journalists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't have specific information about Carlos María Ramírez's occupation.,0.0,0,-1,1,1
174,2026-01-25 18:15:39,381,81374,What is Tina Sloan's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actress,0.95,1,1,0,0
175,2026-01-25 18:15:40,154,81374,What is Andrew Trischitta's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.9,1,1,0,0
176,2026-01-25 18:15:41,1922,81374,What is Gerard Kennedy's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Politician,0.95,0,-1,1,0
177,2026-01-25 18:15:43,98,10238,What is Giora Godik's occupation?,"[""impresario"", ""Talent Manager""]",Giora Godik is a businessman and entrepreneur.,0.85,0,-1,1,0
178,2026-01-25 18:15:43,208,81374,What is Lillian Lawrence's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Author,0.9,0,-1,1,0
179,2026-01-25 18:15:45,150,6927,What is Philip Rosenberg's occupation?,"[""production designer"", ""art director"", ""artistic coordinator""]",I do not have specific information about Philip Rosenberg's occupation.,0.0,0,-1,1,0
180,2026-01-25 18:15:45,1216,8836,What is Sudarshan Faakir's occupation?,"[""lyricist"", ""singer-lyricist""]",Poet,0.95,0,-1,1,0
181,2026-01-25 18:15:46,3556,45772,What is Shonali Bose's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Film director and screenwriter,0.95,1,1,0,0
182,2026-01-25 18:15:47,52017,28389,What is Bruce Cockburn's occupation?,"[""composer"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter"", ""songwriter"", ""song writer""]",Musician,0.98,0,-1,1,0
183,2026-01-25 18:15:48,462,8836,What is Archibald Thomas Pechey's occupation?,"[""lyricist"", ""singer-lyricist""]",Author,0.95,0,-1,1,0
184,2026-01-25 18:15:49,45,25692,What is Thomas Challis's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Unknown,0.0,0,-1,1,1
185,2026-01-25 18:15:50,10122,81374,What is Mariana Vicente's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Model,0.95,0,-1,1,0
186,2026-01-25 18:15:51,152,14886,What is Huntington Wilson's occupation?,"[""diplomat""]",Author,0.85,0,-1,1,0
187,2026-01-25 18:15:51,128,28389,What is Gaziza Zhubanova's occupation?,"[""composer""]",Singer,0.9,0,-1,1,0
188,2026-01-25 18:15:53,447,25692,What is Ek Yi Oun's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Ek Yi Oun is a singer.,0.85,0,-1,1,0
189,2026-01-25 18:15:54,758,42844,What is Benjamin Mount's occupation?,"[""record producer"", ""music producer""]",I do not have information on Benjamin Mount's occupation.,0.0,0,-1,1,0
190,2026-01-25 18:15:54,990,28389,What is Ivan Mládek's occupation?,"[""composer"", ""songwriter"", ""song writer""]",Musician,0.95,0,-1,1,0
191,2026-01-25 18:15:55,21931,45772,What is Bala's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",I don't have enough information to determine Bala's occupation.,0.0,0,-1,1,1
192,2026-01-25 18:15:56,700,81374,What is Steve Tom's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.9,1,1,0,0
193,2026-01-25 18:15:57,272,81374,What is Ilja Rosendahl's occupation?,"[""record producer"", ""music producer"", ""actor"", ""actress"", ""actors"", ""actresses""]",Ilja Rosendahl is a software engineer.,0.75,0,-1,1,0
194,2026-01-25 18:15:58,1186,45772,What is Ron Nyswaner's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Screenwriter,0.95,1,1,0,0
195,2026-01-25 18:15:59,285,25692,What is Thanasis Pafilis's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,1,1,0,0
196,2026-01-25 18:16:02,107,12368,What is Nicholas Sanduleak's occupation?,"[""astronomer""]",Astronomer,0.95,1,1,0,0
197,2026-01-25 18:16:03,56,20534,What is Christopher Butson's occupation?,"[""priest"", ""reverend"", ""priestess""]",Unknown,0.0,0,-1,1,1
198,2026-01-25 18:16:04,220,3476,What is Otto Frankel's occupation?,"[""geneticist""]",Otto Frankel was a physicist.,0.9,0,-1,1,0
199,2026-01-25 18:16:05,257,25747,What is Hate Man's occupation?,"[""philosopher""]",Activist,0.9,0,-1,1,0
200,2026-01-25 18:16:06,75,5896,What is Rich Brightman's occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",Rich Brightman is a financial analyst and investment strategist.,0.85,0,-1,1,0
201,2026-01-25 18:16:07,3629,42844,What is Mr. Porter's occupation?,"[""record producer"", ""music producer""]","Mr. Porter is a character in the story, often depicted as a businessman or a professional in a specific field.",0.5,0,-1,1,0
202,2026-01-25 18:16:08,215,25692,What is Felix Walker's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,1,1,0,0
203,2026-01-25 18:16:09,279,28389,What is Javad Maroufi's occupation?,"[""composer""]",I do not have specific information about Javad Maroufi's occupation.,0.0,0,-1,1,0
204,2026-01-25 18:16:10,73,26544,What is Franz Seitz Sr.'s occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""film producer"", ""movie producer"", ""producer""]",Film director,0.95,1,1,0,0
205,2026-01-25 18:16:11,75216,81374,What is Chris Jericho's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Professional wrestler,0.98,0,-1,1,0
206,2026-01-25 18:16:12,66,25692,What is Frederick Dundas's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Unknown,0.0,0,-1,1,1
207,2026-01-25 18:16:13,1155,38478,What is Aim's occupation?,"[""disc jockey"", ""DJ"", ""dee jay"", ""dj"", ""D.J."", ""disk jockey"", ""dee-jay"", ""deejay"", ""disquaire"", ""discaire""]",Aim is a musician.,0.75,0,-1,1,0
208,2026-01-25 18:16:15,2403,81374,What is Nadia Giosia's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Chef and television personality,0.95,0,-1,1,0
209,2026-01-25 18:16:16,304,22041,"What is Adele Capell, Countess of Essex's occupation?","[""socialite"", ""prominent person""]",Socialite,0.9,1,1,0,0
210,2026-01-25 18:16:17,4437,2030,What is Edward Francis Hutton's occupation?,"[""financier""]",Banker,0.95,0,-1,1,0
211,2026-01-25 18:16:17,940772,42844,What is Kanye West's occupation?,"[""record producer"", ""music producer"", ""songwriter"", ""song writer""]",Musician,0.95,0,-1,1,0
212,2026-01-25 18:16:18,5497,81374,What is Hawthorne James's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.95,1,1,0,0
213,2026-01-25 18:16:19,583,26544,What is Sırrı Süreyya Önder's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""actor"", ""actress"", ""actors"", ""actresses"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and filmmaker,0.95,1,1,0,0
214,2026-01-25 18:16:20,111,25692,What is Edward Norton's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Actor,0.98,0,-1,1,0
215,2026-01-25 18:16:21,13702,81374,What is Linden Ashby's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.98,1,1,0,0
216,2026-01-25 18:16:22,205,25692,What is Lord Frederick Spencer Hamilton's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,1,1,0,0
217,2026-01-25 18:16:23,1214,24952,What is Ann Friedman's occupation?,"[""journalist"", ""journo"", ""journalists""]",Journalist,0.95,1,1,0,0
218,2026-01-25 18:16:24,44,25692,What is Olav T. Laake's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Unknown,0.0,0,-1,1,1
219,2026-01-25 18:16:25,148,23111,What is Carolyn Eisele's occupation?,"[""mathematician""]",I do not have information on Carolyn Eisele's occupation.,0.0,0,-1,1,0
220,2026-01-25 18:16:26,146,81374,What is Jonathan Le Billon's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Economist,0.95,0,-1,1,0
221,2026-01-25 18:16:27,247,45772,What is Mildred Okwo's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director""]",Film director and producer,0.95,1,1,0,0
222,2026-01-25 18:16:28,49,25692,What is Eliza Lawrence's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",I don't have specific information about Eliza Lawrence's occupation.,0.0,0,-1,1,1
223,2026-01-25 18:16:29,71,48188,What is Charles Combe's occupation?,"[""physician"", ""physicians"", ""medical doctor"", ""medical practitioner"", ""doctor"", ""medical doctors""]",Unknown,0.0,0,-1,1,1
224,2026-01-25 18:16:30,1594,81374,What is GQ's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]","GQ is a men's magazine focused on fashion, style, and culture.",0.95,0,-1,1,0
225,2026-01-25 18:16:30,36,24952,What is John D. Maurice's occupation?,"[""journalist"", ""journo"", ""journalists""]",Unknown,0.0,0,-1,1,1
226,2026-01-25 18:16:31,102,10855,What is Harvey Benge's occupation?,"[""photographer"", ""photog"", ""photographers""]",Photographer,0.95,1,1,0,0
227,2026-01-25 18:16:32,839,45772,What is William Greaves's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director""]",Filmmaker and television producer,0.95,0,-1,1,0
228,2026-01-25 18:16:33,1637,25692,What is David Joyce's occupation?,"[""lawyer"", ""attorney"", ""solicitor"", ""barrister"", ""lawyers"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,1,1,0,0
229,2026-01-25 18:16:34,4564,25692,What is Emmanuel Nnamdi Uba's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,1,1,0,0
230,2026-01-25 18:16:35,624,81374,What is Zhu Houren's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Actor,0.95,1,1,0,0
231,2026-01-25 18:16:36,19177,8836,What is Ayumi Hamasaki's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses"", ""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter"", ""songwriter"", ""song writer"", ""lyricist"", ""singer-lyricist""]",Singer-songwriter,0.98,1,1,0,0
232,2026-01-25 18:16:37,469,11213,What is Kristina Lugn's occupation?,"[""playwright"", ""dramatist"", ""playwrite"", ""scriptwriter""]",Poet,0.95,0,-1,1,0
233,2026-01-25 18:16:38,143,25692,What is Luca Coscioni's occupation?,"[""economist"", ""economists"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician and activist,0.9,1,1,0,0
234,2026-01-25 18:16:38,97,25692,What is Raymond S. Burton's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Author,0.9,0,-1,1,0
235,2026-01-25 18:16:40,25256,5896,What is Beth Hart's occupation?,"[""singer-songwriter"", ""singer songwriter"", ""singer/songwriter"", ""singersongwriter"", ""singer-songwriter""]",Singer-songwriter,0.98,1,1,0,0
236,2026-01-25 18:16:41,73051,25692,What is Benazir Bhutto's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.98,1,1,0,0
237,2026-01-25 18:16:42,188,14886,What is Alan Huckle's occupation?,"[""diplomat""]",Unknown,0.0,0,-1,1,1
238,2026-01-25 18:16:42,113,25692,What is Gunnar Uldall's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.95,1,1,0,0
239,2026-01-25 18:16:43,125,28389,What is Vishwanath Rao Ringe's occupation?,"[""composer""]",Politician,0.9,0,-1,1,0
240,2026-01-25 18:16:44,184,16182,What is Alfred Mombert's occupation?,"[""poet"", ""poetess"", ""bard""]",Poet,0.95,1,1,0,0
241,2026-01-25 18:16:45,126052,81374,What is Famke Janssen's occupation?,"[""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter"", ""actor"", ""actress"", ""actors"", ""actresses"", ""model"", ""fashion model"", ""sitter"", ""poser""]",Actress,0.98,1,1,0,0
242,2026-01-25 18:16:46,269,10855,What is Sylwester Braun's occupation?,"[""photographer"", ""photog"", ""photographers""]",I do not have specific information about Sylwester Braun's occupation.,0.0,0,-1,1,0
243,2026-01-25 18:16:47,159,14198,What is Jack Mackenzie's occupation?,"[""civil engineer""]",Unknown,0.0,0,-1,1,1
244,2026-01-25 18:16:48,11990,81374,What is Kiko Mizuhara's occupation?,"[""actor"", ""actress"", ""actors"", ""actresses""]",Model and actress,0.95,1,1,0,0
245,2026-01-25 18:16:49,3464,26544,What is Michael Radford's occupation?,"[""film director"", ""movie director"", ""director"", ""motion picture director"", ""screenwriter"", ""scenarist"", ""writer"", ""screen writer"", ""script writer"", ""scriptwriter""]",Film director,0.95,1,1,0,0
246,2026-01-25 18:16:50,8010,14886,What is Henry Campbell-Bannerman's occupation?,"[""diplomat"", ""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",Politician,0.98,1,1,0,0
247,2026-01-25 18:16:51,211,28389,What is Robert Voisey's occupation?,"[""composer""]",Composer,0.95,1,1,0,0
